Skin Type,Product,Company_x,Star_x,Age,category,Ingredient,Good,Bad
,수분 결 토너패드 170g (90매),,,,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '23'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '6'}]","자극없는(319), 수분있는(271), 피부결좋아지는(71), 내장도구있는(68), 트러블안생기는(66), 편안해지는(50), 내장도구가좋은(34)","밀착안되는(34), 잘굳는(30), 뻣뻣한(9), 알러지반응오는(5), 고정안되는(4), 지속력안좋은(3), 뻑뻑한(2)"
,수분가득 콜라겐 에멀전 180ml,,,,lotion_emulsion,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '10'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '5'}]","수분있는(179), 자극없는(78), 보습잘되는(74), 잘발리는(58), 흡수잘되는(55), 가벼운(51), 쫀득한(28)","유분있는(34), 탄력안생기는(6), 답답한(6), 알러지반응오는(5), 흘러내리는(3), 가려운(3), 모공관리안되는(2)"
,수분초 히알루론 크림 하이드레이팅 팟,,,,cream,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '37'}, {'ingredient_each_purpose': '수분 증발 차단', 'ingredient_each_purpose_cnt': '4'}]","수분있는(155), 보습잘되는(84), 흡수잘되는(59), 잘발리는(51), 가벼운(49), 자극없는(40), 끈적하지않은(39)","유분있는(23), 때처럼나오는(3), 잘굳지않는(1), 향지속잘되지않는(1), 피지안없어지는(1), 유수분밸런스가맞지않는(1), 인공향나는(1)"
건성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.67,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
건성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.67,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
건성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.67,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
건성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.67,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
지성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
지성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
지성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
지성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
중성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.68,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
중성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.68,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
중성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.68,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
중성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.68,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
복합성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
복합성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
복합성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
복합성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
민감성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
민감성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
민감성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
민감성,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.64,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
여드름,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.62,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
여드름,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.62,20대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
여드름,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.62,30대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
여드름,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.62,40대 이상,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
아토피,수분초 히알루론 패드 하이드레이팅 터치 75매,아비브,4.67,10대,skin_toner_pad,"[{'ingredient_each_purpose': '피부 보습', 'ingredient_each_purpose_cnt': '30'}, {'ingredient_each_purpose': '피부 보호', 'ingredient_each_purpose_cnt': '3'}]","수분있는(1,290), 자극없는(574), 에센스양많은(518), 보습잘되는(380), 끈적하지않은(146), 속건조에효과있는(120), 잘굳지않는(114)","밀착안되는(171), 따가운(59), 알러지반응오는(32), 눈통증있는(18), 쿨링안되는(12), 가려운(9), 겉도는(8)"
